strategy,replicate,generation,population_size,number_phenotyped,phenotyping_fraction,replications,phenotyping_cost_units,training_population_size,prediction_accuracy,number_of_selected_parents,population_mean_gv_before,population_variance_gv_before,selected_parent_mean_gv,selection_differential,next_generation_mean_gv,next_generation_variance_gv,realized_genetic_gain,selection_seconds,cycle_seconds,cumulative_phenotyping_cost,run_seed,cycle_seed,initial_batch_size,uncertainty_batch_size,selected_by_uncertainty,initial_model_accuracy,final_model_accuracy,episode_step
active_learning_pev,3,2,500,75,0.15,1,75,75,0.49435755146177385,20,0.31243165943945145,1.2238271368627323,0.7314187506706593,0.41898709123120786,1.0572228363535725,1.1623076932352856,0.7447911769141211,0.2831870010122657,0.36245581501862034,150.0,30003,30004,50.0,25.0,True,0.2843689408248389,0.49435755146177385,
active_learning_pev,3,3,500,75,0.15,1,75,75,0.02437948733143939,20,1.0572228363535725,1.1623076932352856,1.0490397641296492,-0.008183072223923338,2.256066540537228,0.2696115670704331,1.1988437041836555,0.22435101197334006,0.28476359497290105,225.0,30003,30005,50.0,25.0,True,-0.18707291143055382,0.02437948733143939,
active_learning_pev,3,4,500,75,0.15,1,75,75,0.44477413066067834,20,2.256066540537228,0.2696115670704331,0.8141588963384974,-1.4419076441987306,3.0875626451911673,0.19150862538104207,0.8314961046539393,0.15335534600308165,0.2712814380065538,300.0,30003,30006,50.0,25.0,True,0.5749573146386343,0.44477413066067834,
active_learning_pev,3,5,500,75,0.15,1,75,75,0.1376411564025024,20,3.0875626451911673,0.19150862538104207,0.15230593452733215,-2.935256710663835,3.244590161789938,0.19606191588238525,0.15702751659877068,0.14829280896810815,0.21568122296594083,375.0,30003,30007,50.0,25.0,True,0.05065281020284378,0.1376411564025024,
active_learning_pev,3,6,500,75,0.15,1,75,75,-0.2852387515386738,20,3.244590161789938,0.19606191588238525,-0.41811063093156103,-3.662700792721499,2.8078622612412736,0.07728083722317027,-0.4367279005486644,0.15455734200077131,0.21959784399950877,450.0,30003,30008,50.0,25.0,True,-0.1269311487901937,-0.2852387515386738,
active_learning_pev,3,7,500,75,0.15,1,75,75,0.12614062864226072,20,2.8078622612412736,0.07728083722317027,0.052347477020593725,-2.7555147842206797,2.8276321620084013,0.08444354968027677,0.0197699007671277,0.12012614996638149,0.18108447594568133,525.0,30003,30009,50.0,25.0,True,0.21328689604110804,0.12614062864226072,
active_learning_pev,3,8,500,75,0.15,1,75,75,0.18698839643396148,20,2.8276321620084013,0.08444354968027677,0.1971999709062772,-2.6304321911021242,3.015635685279016,0.05543164980036725,0.18800352327061454,0.13461648800875992,0.1808341249707155,600.0,30003,30010,50.0,25.0,True,0.06769021270472499,0.18698839643396148,
diversity_sampling,3,1,500,75,0.15,1,75,75,0.0014489236536542477,20,-0.12222805433604182,0.9583081974328178,-0.11032588486551617,0.01190216947052565,-0.11020355067111819,1.4038651332079575,0.012024503664923636,0.20708888699300587,0.11667186999693513,75.0,30003,30003,,,,,,
diversity_sampling,3,2,500,75,0.15,1,75,75,0.41289976839308956,20,-0.11020355067111819,1.4038651332079575,1.858001353342768,1.968204904013886,1.8057086984598603,0.776835014920525,1.9159122491309784,0.1708473880426027,0.08167295099701732,150.0,30003,30004,,,,,,
diversity_sampling,3,3,500,75,0.15,1,75,75,0.5127495233978265,20,1.8057086984598603,0.776835014920525,2.6722624478493686,0.8665537493895084,2.5941252265579595,0.39467375541615274,0.7884165280980993,0.12028234201716259,0.050762179016601294,225.0,30003,30005,,,,,,
