episode,seed,epsilon,episode_return,episode_steps,invalid_actions,finalized_generations,final_generation_gain,final_variance_retention,q_table_states,model_size,agent_kind,model_available_steps,uncertainty_available_steps,pev_available_steps,action_random_count,action_diversity_count,action_highest_pev_count,action_highest_gebv_count,action_stop_count
404,30404,0.050000000000000044,2.6475241507381506,24,0,8,0.029498054806038176,0.017744164076866124,,30,linear_q,8,8,8,5,11,3,0,5
405,30405,0.050000000000000044,2.7735003707792094,24,0,8,-0.17041180051049576,0.05695574014530732,,30,linear_q,8,8,8,8,10,3,0,3
406,30406,0.050000000000000044,3.478489095232353,24,0,8,0.2565652098872251,0.12841438859417495,,30,linear_q,8,8,8,6,11,4,0,3
407,30407,0.050000000000000044,4.744044998423734,24,0,8,0.22575034857917364,0.07826764904130101,,30,linear_q,8,8,8,6,10,4,0,4
408,30408,0.050000000000000044,4.119907936746039,24,0,8,0.01634878023581532,0.11832905780734133,,30,linear_q,8,8,8,5,12,4,0,3
409,30409,0.050000000000000044,3.6607309373282932,24,0,8,-0.2529541048152164,0.2953155140905255,,30,linear_q,8,8,8,4,12,4,0,4
410,30410,0.050000000000000044,3.163994270594506,24,0,8,-0.13778336383202516,0.0956775691270298,,30,linear_q,8,8,8,6,10,4,0,4
411,30411,0.050000000000000044,3.648988811499307,24,0,8,0.20356747797229202,0.050790867937266816,,30,linear_q,8,8,8,5,11,4,0,4
412,30412,0.050000000000000044,3.9442958013701563,24,0,8,0.28284586874370987,0.06469741263442595,,30,linear_q,8,8,8,5,11,5,0,3
413,30413,0.050000000000000044,3.790049177736296,24,0,8,-0.008404837744948157,0.08006192713171122,,30,linear_q,8,8,8,6,10,4,0,4
414,30414,0.050000000000000044,2.8546044852073225,24,0,8,0.0603704353002783,0.09977970864195711,,30,linear_q,8,8,8,6,10,4,0,4
415,30415,0.050000000000000044,2.12929931486962,24,0,8,-0.3121277384661889,0.0782334123678764,,30,linear_q,8,8,8,5,11,4,0,4
416,30416,0.050000000000000044,3.1184720287409298,24,0,8,-0.02881557717143579,0.00020990667398870512,,30,linear_q,8,8,8,7,11,3,0,3
417,30417,0.050000000000000044,4.20072507948269,24,0,8,-0.1554421364631864,0.030063863119810453,,30,linear_q,8,8,8,6,11,4,0,3
418,30418,0.050000000000000044,3.583683331113309,24,0,8,-0.04488625933852752,0.09228428841665405,,30,linear_q,8,8,8,6,10,4,1,3
419,30419,0.050000000000000044,2.981088977267614,24,0,8,0.1776165027245744,0.05650436761743854,,30,linear_q,8,8,8,6,10,4,0,4
420,30420,0.050000000000000044,3.243683593102867,24,0,8,0.050571785958965165,0.08573440797413596,,30,linear_q,8,8,8,7,10,3,0,4
421,30421,0.050000000000000044,2.5380064668329263,24,0,8,0.17620103082217886,0.02317059916181307,,30,linear_q,8,8,8,5,12,3,0,4
422,30422,0.050000000000000044,4.040739565040819,24,0,8,0.1325850749424271,0.2919260768016006,,30,linear_q,8,8,8,5,11,5,0,3
423,30423,0.050000000000000044,3.9495621570996713,24,0,8,0.06387405927482126,0.14422326470297786,,30,linear_q,8,8,8,4,13,4,0,3
424,30424,0.050000000000000044,2.723862993365825,24,0,8,0.08235191336706515,0.05759620810082836,,30,linear_q,8,8,8,5,11,4,0,4
425,30425,0.050000000000000044,3.3048881341421854,24,0,8,-0.20826603696541568,0.1627085034629296,,30,linear_q,8,8,8,7,10,4,0,3
426,30426,0.050000000000000044,4.324700377429757,24,0,8,0.12217819273757424,0.06826540899927813,,30,linear_q,8,8,8,8,8,4,0,4
427,30427,0.050000000000000044,3.22764603944276,24,0,8,-0.04023623505579055,0.07144641889236128,,30,linear_q,8,8,8,6,10,4,0,4
428,30428,0.050000000000000044,4.012379495196946,24,0,8,-0.007939763441786596,0.13415454025364495,,30,linear_q,8,8,8,8,10,3,0,3
429,30429,0.050000000000000044,3.5122796855400162,24,0,8,0.34728777772279873,0.04712929580179699,,30,linear_q,8,8,8,7,10,4,0,3
430,30430,0.050000000000000044,3.422920993876801,24,0,8,-0.04155488579527633,0.10248198568365767,,30,linear_q,8,8,8,8,8,4,0,4
431,30431,0.050000000000000044,4.959347366658968,24,0,8,0.25530237707707304,0.08579866166047988,,30,linear_q,8,8,8,6,11,3,0,4
432,30432,0.050000000000000044,4.066934501644797,24,0,8,0.2119690607234288,0.14947698109379443,,30,linear_q,8,8,8,7,9,5,1,2
433,30433,0.050000000000000044,3.316816207754189,24,0,8,0.0017371077392698275,0.049052718541289286,,30,linear_q,8,8,8,6,11,4,0,3
434,30434,0.050000000000000044,4.096618920049124,24,0,8,0.24305903052634825,0.1570336397118685,,30,linear_q,8,8,8,4,12,5,0,3
435,30435,0.050000000000000044,3.6711517406477303,24,0,8,-0.2109949556545465,0.07154710163502179,,30,linear_q,8,8,8,6,10,4,0,4
436,30436,0.050000000000000044,2.330766106008104,24,0,8,0.021223517469864728,0.0,,30,linear_q,8,8,8,5,11,4,0,4
437,30437,0.050000000000000044,2.721673243436081,24,0,8,-0.18522410272851264,0.0895710803344081,,30,linear_q,8,8,8,8,10,3,0,3
438,30438,0.050000000000000044,2.476956001762483,24,0,8,0.17095384078923326,0.025313886691334712,,30,linear_q,8,8,8,8,8,3,0,5
439,30439,0.050000000000000044,3.3374409805779504,24,0,8,0.06958252399156306,0.03530607031197535,,30,linear_q,8,8,8,8,8,4,0,4
440,30440,0.050000000000000044,4.549296160341858,24,0,8,0.2880407990681504,0.1447041766564181,,30,linear_q,8,8,8,6,10,4,0,4
441,30441,0.050000000000000044,3.75649244803711,24,0,8,0.21558886077336892,0.12489626345191783,,30,linear_q,8,8,8,7,10,4,1,2
442,30442,0.050000000000000044,4.082749026857427,24,0,8,-0.07347119152623405,0.11011765500753144,,30,linear_q,8,8,8,7,10,4,0,3
443,30443,0.050000000000000044,3.9231223111244473,24,0,8,0.1774090875018528,0.08221899890824898,,30,linear_q,8,8,8,7,9,4,0,4
444,30444,0.050000000000000044,2.3317723296105966,24,0,8,-0.048283427572701765,0.00643879785826966,,30,linear_q,8,8,8,7,10,4,0,3
445,30445,0.050000000000000044,2.280033497500608,24,0,8,-0.09442273463948725,0.0754737270239754,,30,linear_q,8,8,8,8,9,4,0,3
446,30446,0.050000000000000044,3.2766052206224634,24,0,8,0.08734404492406878,0.08649189580739454,,30,linear_q,8,8,8,7,10,4,0,3
447,30447,0.050000000000000044,2.9497378062466773,24,0,8,0.08651225867679191,0.026041271796180467,,30,linear_q,8,8,8,7,10,4,0,3
448,30448,0.050000000000000044,3.234583964184976,24,0,8,-0.09410005959196299,0.08988125985084638,,30,linear_q,8,8,8,7,10,4,0,3
449,30449,0.050000000000000044,2.9123236505212824,24,0,8,0.12178604019641703,0.03993409843002508,,30,linear_q,8,8,8,7,10,4,0,3
450,30450,0.050000000000000044,3.9870050350035555,24,0,8,0.029470909213520358,0.12838850642829205,,30,linear_q,8,8,8,7,9,4,0,4
451,30451,0.050000000000000044,2.9067972830277684,24,0,8,-0.09029575898325737,0.12070675243061822,,30,linear_q,8,8,8,6,10,4,0,4
452,30452,0.050000000000000044,4.120510359092213,24,0,8,0.2638626033504492,0.1326599412635978,,30,linear_q,8,8,8,7,9,4,0,4
453,30453,0.050000000000000044,3.6556502054263618,24,0,8,0.1460329692804896,0.1514959342240168,,30,linear_q,8,8,8,7,9,4,0,4
454,30454,0.050000000000000044,5.1213897089593186,24,0,8,0.3937642391443976,0.25970400005320127,,30,linear_q,8,8,8,7,9,4,0,4
455,30455,0.050000000000000044,2.4106023331608877,24,0,8,0.0019745740013625834,0.0146295173306887,,30,linear_q,8,8,8,6,10,4,0,4
456,30456,0.050000000000000044,2.7308735281807186,24,0,8,-0.0006809430810315042,0.026802309985242315,,30,linear_q,8,8,8,5,11,4,0,4
457,30457,0.050000000000000044,2.417935488370183,24,0,8,0.0039034496022640752,0.008554845026925318,,30,linear_q,8,8,8,8,9,3,0,4
458,30458,0.050000000000000044,3.5411382719552464,24,0,8,-0.08299382933486799,0.011340467932345168,,30,linear_q,8,8,8,7,10,4,0,3
459,30459,0.050000000000000044,4.7171388626146955,24,0,8,-0.07858656424354926,0.11828696049901102,,30,linear_q,8,8,8,8,9,5,0,2
460,30460,0.050000000000000044,3.0966015575586363,24,0,8,0.039917747845994445,0.022959425600269732,,30,linear_q,8,8,8,8,9,4,0,3
461,30461,0.050000000000000044,2.5853047636700976,24,0,8,-0.03140421993735787,0.011318715376330443,,30,linear_q,8,8,8,7,9,4,1,3
462,30462,0.050000000000000044,3.242457100783885,24,0,8,0.15886150989742598,0.03888146513884159,,30,linear_q,8,8,8,7,10,3,1,3
463,30463,0.050000000000000044,3.540119388850535,24,0,8,-0.009080780990004422,0.17647455145549748,,30,linear_q,8,8,8,8,8,4,1,3
464,30464,0.050000000000000044,2.9503643142934903,24,0,8,-0.09428541940530621,0.17655619523914864,,30,linear_q,8,8,8,7,9,4,0,4
465,30465,0.050000000000000044,3.066232942160171,24,0,8,0.13319625744623576,0.07111308615851021,,30,linear_q,8,8,8,7,9,3,1,4
466,30466,0.050000000000000044,2.6693166101117276,24,0,8,0.08982474204059487,0.04636203888746793,,30,linear_q,8,8,8,7,10,4,0,3
467,30467,0.050000000000000044,3.9189360635988297,24,0,8,0.08374921988345996,0.2058646873335139,,30,linear_q,8,8,8,7,9,4,0,4
468,30468,0.050000000000000044,3.577092776320603,24,0,8,0.30211265115495767,0.2005250320518667,,30,linear_q,8,8,8,7,9,3,0,5
469,30469,0.050000000000000044,3.182012431297167,24,0,8,-0.13177730278930744,0.09095359932817301,,30,linear_q,8,8,8,7,10,3,0,4
470,30470,0.050000000000000044,3.355292188896696,24,0,8,0.05356330001340437,0.12542477145191416,,30,linear_q,8,8,8,7,10,3,0,4
471,30471,0.050000000000000044,3.6950862596721943,24,0,8,0.08396638997024075,0.03293765142372993,,30,linear_q,8,8,8,7,10,4,0,3
472,30472,0.050000000000000044,1.8862886069922316,24,0,8,-0.00765460862224554,0.0190257480541914,,30,linear_q,8,8,8,7,10,3,0,4
473,30473,0.050000000000000044,3.3774999562532244,24,0,8,0.21764300849113738,0.1547254933976704,,30,linear_q,8,8,8,6,11,4,0,3
474,30474,0.050000000000000044,3.1994983880569734,24,0,8,0.13167634535901307,0.08866552927217759,,30,linear_q,8,8,8,4,13,4,0,3
475,30475,0.050000000000000044,3.310198882454222,24,0,8,0.04676186819756145,0.07703633268028448,,30,linear_q,8,8,8,8,9,3,0,4
476,30476,0.050000000000000044,2.4925112123828463,24,0,8,0.5081710434529265,0.09799129700563201,,30,linear_q,8,8,8,5,11,3,1,4
477,30477,0.050000000000000044,3.6959130439288557,24,0,8,0.20512648042745596,0.035539341606660786,,30,linear_q,8,8,8,7,10,4,0,3
478,30478,0.050000000000000044,4.168068454236275,24,0,8,0.018645392266886773,0.1397924898177393,,30,linear_q,8,8,8,6,10,4,0,4
479,30479,0.050000000000000044,4.052890087020623,24,0,8,0.1531005203490241,0.07588456921037609,,30,linear_q,8,8,8,7,9,4,0,4
480,30480,0.050000000000000044,4.876544409350278,24,0,8,-0.010837189006223547,0.16503610531986068,,30,linear_q,8,8,8,7,10,4,0,3
481,30481,0.050000000000000044,2.139438917975064,24,0,8,-0.016550167684318495,0.006831007497878419,,30,linear_q,8,8,8,5,11,3,0,5
482,30482,0.050000000000000044,5.29856311175493,24,0,8,0.12989416487349192,0.10065804275657382,,30,linear_q,8,8,8,5,13,4,0,2
483,30483,0.050000000000000044,3.6153986997224457,24,0,8,-0.08115981976563935,0.03917567039679833,,30,linear_q,8,8,8,8,10,4,0,2
484,30484,0.050000000000000044,3.0482087831364746,24,0,8,-0.07343524360681597,0.048617465864264846,,30,linear_q,8,8,8,7,11,4,0,2
485,30485,0.050000000000000044,3.32275577533296,24,0,8,-0.019956353428088214,0.15669050624719247,,30,linear_q,8,8,8,7,10,4,0,3
486,30486,0.050000000000000044,4.03598941902101,24,0,8,0.4203008433737674,0.07743597593702585,,30,linear_q,8,8,8,6,12,4,0,2
487,30487,0.050000000000000044,3.2108586640615053,24,0,8,0.19272743642784107,0.07440457193875648,,30,linear_q,8,8,8,6,12,3,0,3
488,30488,0.050000000000000044,2.489256334489433,24,0,8,-0.013701297214176122,0.04444647017398639,,30,linear_q,8,8,8,5,12,3,0,4
489,30489,0.050000000000000044,2.8842375959419715,24,0,8,-0.10203725301368927,0.04583081571631571,,30,linear_q,8,8,8,7,11,3,0,3
490,30490,0.050000000000000044,2.496515281169474,24,0,8,-0.18144336851811627,0.02095477141407524,,30,linear_q,8,8,8,6,12,3,0,3
491,30491,0.050000000000000044,3.5124546637691587,24,0,8,0.024228264617511375,0.11806832183634113,,30,linear_q,8,8,8,7,11,4,0,2
492,30492,0.050000000000000044,3.640637119101696,24,0,8,0.16963748409722834,0.14871489074387167,,30,linear_q,8,8,8,8,9,3,0,4
493,30493,0.050000000000000044,3.7738010123080827,24,0,8,0.17794995990461082,0.056492298984543714,,30,linear_q,8,8,8,7,10,3,0,4
494,30494,0.050000000000000044,4.271151460936045,24,0,8,0.468664719466962,0.1209228320512641,,30,linear_q,8,8,8,6,11,4,0,3
495,30495,0.050000000000000044,2.568055683663001,24,0,8,0.08322598912628099,0.08676667094768492,,30,linear_q,8,8,8,7,10,3,0,4
496,30496,0.050000000000000044,4.019769142200059,24,0,8,0.03260601388928075,0.11331297490607727,,30,linear_q,8,8,8,7,10,3,0,4
497,30497,0.050000000000000044,5.417239953517238,24,0,8,0.49164777027623785,0.3784299804033914,,30,linear_q,8,8,8,8,8,4,0,4
498,30498,0.050000000000000044,2.1522773998304507,24,0,8,-0.19243413047665903,0.09220014100119886,,30,linear_q,8,8,8,7,9,3,0,5
499,30499,0.050000000000000044,2.8083670933629064,24,0,8,0.3315391279731217,0.06017659344039092,,30,linear_q,8,8,8,8,9,3,0,4
500,30500,0.050000000000000044,2.844509371120136,24,0,8,0.08947655311994351,0.051093440434363036,,30,linear_q,8,8,8,7,10,3,0,4
