scenario,strategy,replicate,generation,population_size,number_phenotyped,phenotyping_fraction,replications,phenotyping_cost_units,training_population_size,prediction_accuracy,number_of_selected_parents,population_mean_gv_before,population_variance_gv_before,selected_parent_mean_gv,selection_differential,next_generation_mean_gv,next_generation_variance_gv,realized_genetic_gain,selection_seconds,cycle_seconds,run_seed,scenario_heritability,scenario_number_to_phenotype,scenario_population_size,scenario_diversity_loss,scenario_number_of_parents,scenario_number_of_crosses,scenario_dh_per_f1,scenario_number_of_generations,switching_chosen_strategy,switching_policy,chosen_strategy_score,best_fixed_continuation,initial_batch_size,uncertainty_batch_size,selected_by_uncertainty,initial_model_accuracy,final_model_accuracy,model_score_batch_size,model_score
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,17,7,500,200,0.4,1,200,200,0.603013546960337,20,3.9272677973467918,0.11655764593270222,0.6222444282432862,-3.3050233691035054,4.572970497263841,0.046739638842614936,0.6457026999170496,0.03214434301480651,0.09577555902069435,71017,0.2,200,500,strong,20,25,20,8,highest_gebv,averaged_one_step_switching_5_draws,0.647634201808784,diversity_sampling,50.0,,False,0.2633188886993992,0.603013546960337,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,17,8,500,200,0.4,1,200,200,0.1120210947670244,20,4.5729704972638405,0.046739638842614936,4.696842761098875,0.12387226383503425,4.671313685223839,0.03497295203592559,0.09834318795999852,,,71017,0.2,200,500,strong,20,25,20,8,random_sampling,averaged_one_step_switching_5_draws,0.0335636517940916,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,1,500,200,0.4,1,200,200,0.4167525166502558,20,-0.1620965463718256,0.9869102570116789,1.3956896447913125,1.557786191163138,1.0632897075955923,0.798559500239538,1.2253862539674178,0.16235642199171707,0.22390167499543168,71018,0.2,200,500,strong,20,25,20,8,highest_gebv,averaged_one_step_switching_5_draws,1.1888633793315375,diversity_sampling,50.0,,False,0.16016412465029756,0.4167525166502558,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,2,500,200,0.4,1,200,200,0.5286180274628767,20,1.0632897075955923,0.798559500239538,2.2190139694683473,1.155724261872755,2.20218560835478,0.7491147796204902,1.1388959007591877,,,71018,0.2,200,500,strong,20,25,20,8,fixed_sampling,averaged_one_step_switching_5_draws,1.1705405705431942,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,3,500,200,0.4,1,200,200,0.5398018195145098,20,2.20218560835478,0.7491147796204902,1.618449695616412,-0.5837359127383679,3.971970457863366,0.5614511236531843,1.7697848495085862,0.07830890401965007,0.14629472899832763,71018,0.2,200,500,strong,20,25,20,8,highest_gebv,averaged_one_step_switching_5_draws,1.716738209008907,diversity_sampling,50.0,,False,0.49446966911359924,0.5398018195145098,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,4,500,200,0.4,1,200,200,0.5067067525030545,20,3.971970457863366,0.5614511236531843,4.9872957404208345,1.0153252825574683,4.979574843782793,0.5004473059845114,1.0076043859194272,,,71018,0.2,200,500,strong,20,25,20,8,random_sampling,averaged_one_step_switching_5_draws,0.9567956409068646,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,5,500,200,0.4,1,200,200,0.49038908650638585,20,4.979574843782793,0.5004473059845114,0.8078333216412712,-4.171741522141522,5.8604282496770566,0.09973350086063969,0.8808534058942632,0.04392917299992405,0.12290821399074048,71018,0.2,200,500,strong,20,25,20,8,highest_gebv,averaged_one_step_switching_5_draws,0.87871204139191,diversity_sampling,50.0,,False,0.2841591475320335,0.49038908650638585,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,6,500,200,0.4,1,200,200,0.38939200093724774,20,5.860428249677056,0.09973350086063967,6.060702301643895,0.20027405196683912,6.011862785106593,0.06745508352241766,0.15143453542953722,,,71018,0.2,200,500,strong,20,25,20,8,fixed_sampling,averaged_one_step_switching_5_draws,0.15207928935125564,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,7,500,200,0.4,1,200,200,0.027702735352118032,20,6.011862785106593,0.06745508352241766,6.094714564487188,0.0828517793805954,6.140220227487339,0.07865799178365201,0.12835744238074653,,,71018,0.2,200,500,strong,20,25,20,8,diversity_sampling,averaged_one_step_switching_5_draws,0.12050226513384957,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,18,8,500,200,0.4,1,200,200,0.2569153539059777,20,6.140220227487339,0.07865799178365201,0.21366300238749503,-5.926557225099844,6.361553663109276,0.025553594846645246,0.2213334356219363,0.11580692199640907,0.17660780798178166,71018,0.2,200,500,strong,20,25,20,8,active_learning_pev,averaged_one_step_switching_5_draws,0.2144571991052054,diversity_sampling,50.0,150.0,True,0.3161058018900035,0.2569153539059777,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,1,500,200,0.4,1,200,200,0.4726356725713137,20,-0.14353075523600559,1.015110227089168,1.468986933877587,1.6125176891135926,1.2964483429605043,0.6597369078123769,1.43997909819651,0.16791666898643598,0.2340474300144706,71019,0.2,200,500,strong,20,25,20,8,highest_gebv,averaged_one_step_switching_5_draws,1.4400974602522647,diversity_sampling,50.0,,False,0.34920156375618655,0.4726356725713137,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,2,500,200,0.4,1,200,200,0.5122751397267911,20,1.2964483429605043,0.6597369078123769,1.2627183336352745,-0.03373000932522974,2.594276195227447,0.7145118872643073,1.2978278522669426,0.19613927300088108,0.2651298989949282,71019,0.2,200,500,strong,20,25,20,8,active_learning_pev,averaged_one_step_switching_5_draws,1.3237408870902188,diversity_sampling,50.0,150.0,True,0.3627811124043152,0.5122751397267911,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,3,500,200,0.4,1,200,200,0.593428082154353,20,2.594276195227447,0.7145118872643073,1.0196663540551394,-1.5746098411723075,3.5782283984202925,0.44473124555392196,0.9839522031928456,0.182601890002843,0.2452495559991803,71019,0.2,200,500,strong,20,25,20,8,active_learning_pev,averaged_one_step_switching_5_draws,0.9946965550525487,diversity_sampling,50.0,150.0,True,0.5332831921459006,0.593428082154353,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,4,500,200,0.4,1,200,200,0.45181904941245205,20,3.5782283984202925,0.44473124555392196,0.7050624559338317,-2.8731659424864606,4.252351877588624,0.14620734570499003,0.6741234791683315,0.146126241015736,0.2244915339979343,71019,0.2,200,500,strong,20,25,20,8,active_learning_pev,averaged_one_step_switching_5_draws,0.6757729637257777,diversity_sampling,50.0,150.0,True,0.055330891914357146,0.45181904941245205,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,5,500,200,0.4,1,200,200,0.41103522955334926,20,4.252351877588624,0.14620734570499005,4.569717973578317,0.31736609598969334,4.557792817938217,0.13713767284629014,0.3054409403495928,,,71019,0.2,200,500,strong,20,25,20,8,random_sampling,averaged_one_step_switching_5_draws,0.3518040679521993,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,6,500,200,0.4,1,200,200,0.24921179603221144,20,4.557792817938217,0.13713767284629014,4.7923566627189444,0.23456384478072767,4.8262622876616454,0.1470649018867688,0.26846946972342867,,,71019,0.2,200,500,strong,20,25,20,8,diversity_sampling,averaged_one_step_switching_5_draws,0.250194979736038,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,7,500,200,0.4,1,200,200,0.4957870683392746,20,4.8262622876616454,0.1470649018867688,0.44860483155561787,-4.377657456106028,5.262792049890241,0.06665310853671744,0.43652976222859596,0.03407823501038365,0.10168044600868598,71019,0.2,200,500,strong,20,25,20,8,highest_gebv,averaged_one_step_switching_5_draws,0.4417132260137862,diversity_sampling,50.0,,False,0.24388500099579194,0.4957870683392746,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,19,8,500,200,0.4,1,200,200,0.5062771535283138,20,5.262792049890241,0.06665310853671744,0.2087919269521969,-5.054000122938045,5.507428042886698,0.030044431615811676,0.24463599299645633,0.031375471997307613,0.0903937249968294,71019,0.2,200,500,strong,20,25,20,8,highest_gebv,averaged_one_step_switching_5_draws,0.23473290538021985,diversity_sampling,50.0,,False,0.16311427498866857,0.5062771535283138,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,1,500,200,0.4,1,200,200,0.4506173791775839,20,-0.1963502623653551,0.8871736106600898,1.187314209510702,1.3836644718760571,0.9941696455238492,0.7427626842737908,1.1905199078892044,0.1710155020118691,0.24315707600908354,71020,0.2,200,500,strong,20,25,20,8,highest_gebv,averaged_one_step_switching_5_draws,1.2282159381595703,diversity_sampling,50.0,,False,0.18373288125690984,0.4506173791775839,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,2,500,200,0.4,1,200,200,0.45092552101713196,20,0.9941696455238492,0.7427626842737908,0.9842678307100542,-0.00990181481379504,2.0235861194180593,0.5333773137178534,1.02941647389421,0.11656260100426152,0.18929247299092822,71020,0.2,200,500,strong,20,25,20,8,highest_gebv,averaged_one_step_switching_5_draws,1.0468406709419444,diversity_sampling,50.0,,False,0.5361998645292037,0.45092552101713196,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,3,500,200,0.4,1,200,200,0.5266442452085379,20,2.0235861194180593,0.5333773137178534,1.0790180940588512,-0.9445680253592081,3.0745460382920866,0.28717381090131056,1.0509599188740273,0.056094380997819826,0.12523146299645305,71020,0.2,200,500,strong,20,25,20,8,highest_gebv,averaged_one_step_switching_5_draws,1.0281493496618326,diversity_sampling,50.0,,False,0.30857020415410724,0.5266442452085379,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,4,500,200,0.4,1,200,200,0.5351780040514639,20,3.074546038292086,0.28717381090131056,3.582827291602157,0.5082812533100709,3.611624769316295,0.2702737014613226,0.5370787310242089,,,71020,0.2,200,500,strong,20,25,20,8,diversity_sampling,averaged_one_step_switching_5_draws,0.5144482240144058,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,5,500,200,0.4,1,200,200,0.5302085061981223,20,3.611624769316295,0.2702737014613226,4.103034650603825,0.49140988128753005,4.122629579379125,0.14462751166929205,0.5110048100628299,,,71020,0.2,200,500,strong,20,25,20,8,diversity_sampling,averaged_one_step_switching_5_draws,0.5443014589862811,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,6,500,200,0.4,1,200,200,0.48420928619616926,20,4.122629579379125,0.14462751166929208,0.30073777281187264,-3.8218918065672525,4.491602422933256,0.06714186790345276,0.36897284355413085,0.10861618700437248,0.17044241100666113,71020,0.2,200,500,strong,20,25,20,8,active_learning_pev,averaged_one_step_switching_5_draws,0.3931103505664849,diversity_sampling,50.0,150.0,True,0.44057118190782224,0.48420928619616926,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,7,500,200,0.4,1,200,200,0.509293549031259,20,4.491602422933256,0.06714186790345275,4.78479758397603,0.29319516104277454,4.779990134972401,0.021991895160564386,0.28838771203914515,,,71020,0.2,200,500,strong,20,25,20,8,diversity_sampling,averaged_one_step_switching_5_draws,0.2813159032542668,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_20_gen_8_loss_strong,averaged_one_step_switching_5_draws,20,8,500,200,0.4,1,200,200,0.39450225130155786,20,4.779990134972401,0.021991895160564386,4.934681893566701,0.15469175859429996,4.94608197198455,0.004476019283527867,0.16609183701214913,,,71020,0.2,200,500,strong,20,25,20,8,fixed_sampling,averaged_one_step_switching_5_draws,0.16446155634173837,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,1,500,200,0.4,1,200,200,0.31103847899740195,40,-0.14188874330068516,0.8414459372949068,0.857628506604236,0.9995172499049211,0.7635167899720007,0.9159029200250468,0.9054055332726858,0.15455173997906968,0.2224278920039069,72001,0.2,200,500,standard,40,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.9082196718785951,diversity_sampling,50.0,,False,0.11600682744298853,0.31103847899740195,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,2,500,200,0.4,1,200,200,0.5514033298727395,40,0.7635167899720008,0.9159029200250469,1.9014967142278203,1.1379799242558195,1.9643511548085413,0.4612374747918461,1.2008343648365405,,,72001,0.2,200,500,standard,40,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,1.2014813199185628,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,3,500,200,0.4,1,200,200,0.5121279283587236,40,1.9643511548085413,0.4612374747918462,0.5942730163020244,-1.3700781385065168,2.579599695806624,0.2655053468382291,0.6152485409980826,0.10003016999689862,0.1736801429942716,72001,0.2,200,500,standard,40,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.6288203049240331,diversity_sampling,50.0,,False,-0.05321073251576144,0.5121279283587236,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,4,500,200,0.4,1,200,200,0.3741441260504122,40,2.579599695806624,0.26550534683822913,3.005046492548347,0.42544679674172325,2.968176045259342,0.41709044887076135,0.38857634945271835,,,72001,0.2,200,500,standard,40,50,10,8,random_sampling,averaged_one_step_switching_5_draws,0.4351138589427377,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,5,500,200,0.4,1,200,200,0.5689712609366736,40,2.968176045259342,0.41709044887076135,0.7641526103521994,-2.2040234349071426,3.716025055182935,0.22305219450028688,0.7478490099235926,0.2337080870056525,0.3112789439910557,72001,0.2,200,500,standard,40,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.7176096078573578,diversity_sampling,50.0,150.0,True,0.3211235859352598,0.5689712609366736,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,6,500,200,0.4,1,200,200,0.48127438733309386,40,3.716025055182935,0.22305219450028688,4.33832333302391,0.6222982778409749,4.329576899607159,0.1822337709563066,0.6135518444242241,,,72001,0.2,200,500,standard,40,50,10,8,random_sampling,averaged_one_step_switching_5_draws,0.5294672403323328,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,7,500,200,0.4,1,200,200,0.4861295688631654,40,4.329576899607159,0.1822337709563066,4.625048310003155,0.29547141039599634,4.619028143541466,0.12272043406034396,0.2894512439343071,,,72001,0.2,200,500,standard,40,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.30272284458418997,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,1,8,500,200,0.4,1,200,200,0.4875441677872021,40,4.619028143541466,0.12272043406034396,4.921716183502677,0.3026880399612111,4.916260953017789,0.06375929436284733,0.29723280947632347,,,72001,0.2,200,500,standard,40,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.29095290797145845,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,1,500,200,0.4,1,200,200,0.3860599329743309,40,-0.10685868315558136,0.9703301905580621,1.0591300154860313,1.1659886986416126,1.0075601874931963,0.8163647107790752,1.1144188706487776,0.16143975002341904,0.23513503599679098,72002,0.2,200,500,standard,40,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,1.1004912211071751,diversity_sampling,50.0,,False,0.28342802434788844,0.3860599329743309,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,2,500,200,0.4,1,200,200,0.42705347756612594,40,1.0075601874931963,0.8163647107790751,1.806628024703059,0.7990678372098627,1.6646609930524194,0.6106847988849086,0.6571008055592231,,,72002,0.2,200,500,standard,40,50,10,8,random_sampling,averaged_one_step_switching_5_draws,0.8966513146975137,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,3,500,200,0.4,1,200,200,0.4938096538203743,40,1.6646609930524194,0.6106847988849086,0.8955843525061111,-0.7690766405463083,2.5449494361979523,0.6155473188855679,0.8802884431455329,0.1111226889770478,0.17788409200147726,72002,0.2,200,500,standard,40,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.8823262793447381,diversity_sampling,50.0,,False,0.20618790839325957,0.4938096538203743,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,4,500,200,0.4,1,200,200,0.5724794554960705,40,2.5449494361979523,0.6155473188855679,0.7835419478725025,-1.7614074883254498,3.3640492965831825,0.3197854342423978,0.8190998603852302,0.16318887600209564,0.22830298298504204,72002,0.2,200,500,standard,40,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.7878261361764809,diversity_sampling,50.0,150.0,True,0.4327352599016304,0.5724794554960705,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,5,500,200,0.4,1,200,200,0.4609755807637011,40,3.3640492965831825,0.3197854342423978,3.9298910988014395,0.565841802218257,3.926229378938584,0.21687371165481148,0.5621800823554013,,,72002,0.2,200,500,standard,40,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.5448376216294364,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,6,500,200,0.4,1,200,200,0.49262242016919616,40,3.926229378938584,0.21687371165481148,0.2976598171185835,-3.6285695618200005,4.242275752973672,0.14553397501950166,0.3160463740350883,0.0554778539808467,0.1348507959919516,72002,0.2,200,500,standard,40,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.3144722331496741,diversity_sampling,50.0,,False,-0.30501201206283646,0.49262242016919616,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,7,500,200,0.4,1,200,200,0.4288925244427084,40,4.242275752973671,0.1455339750195017,4.642505701123633,0.4002299481499616,4.620293122761217,0.06712304221005853,0.3780173697875462,,,72002,0.2,200,500,standard,40,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.3658720340181748,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,2,8,500,200,0.4,1,200,200,0.3635156530775719,40,4.620293122761217,0.06712304221005853,4.6692199331966755,0.0489268104354581,4.716281486362603,0.021197039858253032,0.09598836360138563,,,72002,0.2,200,500,standard,40,50,10,8,random_sampling,averaged_one_step_switching_5_draws,0.10127264046999347,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,1,500,200,0.4,1,200,200,0.4135009045921446,40,-0.12572274082405135,0.9309242808704438,0.9151495326561853,1.0408722734802367,0.9083264301171982,0.9427871385777605,1.0340491709412496,,,72003,0.2,200,500,standard,40,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.9967591571951127,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,2,500,200,0.4,1,200,200,0.48070483289402954,40,0.9083264301171982,0.9427871385777605,1.0459588978843395,0.13763246776714133,2.0980168584667385,0.5086905316665419,1.1896904283495404,0.21441186999436468,0.2802281219919678,72003,0.2,200,500,standard,40,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,1.2097782840763691,diversity_sampling,50.0,150.0,True,0.49422299018781274,0.48070483289402954,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,3,500,200,0.4,1,200,200,0.4643144350412768,40,2.0980168584667385,0.5086905316665419,0.5729219091329718,-1.5250949493337667,2.7581683915700435,0.4267480945032642,0.660151533103305,0.13224537202040665,0.2057101640093606,72003,0.2,200,500,standard,40,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.681674721921488,diversity_sampling,50.0,,False,0.3969346467587801,0.4643144350412768,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,4,500,200,0.4,1,200,200,0.4574009000919162,40,2.7581683915700435,0.4267480945032642,0.610963229331583,-2.1472051622384605,3.323752805814186,0.48067482116748267,0.5655844142441424,0.1918117729946971,0.25546080397907645,72003,0.2,200,500,standard,40,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.5784289858731191,diversity_sampling,50.0,150.0,True,0.12321910283572801,0.4574009000919162,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,5,500,200,0.4,1,200,200,0.4830391170330567,40,3.323752805814186,0.48067482116748267,0.7797766860190454,-2.5439761197951407,4.085142044031459,0.2982442935820789,0.7613892382172729,0.17741230898536742,0.25057802800438367,72003,0.2,200,500,standard,40,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.770883351111807,diversity_sampling,50.0,150.0,True,0.267357663665609,0.4830391170330567,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,6,500,200,0.4,1,200,200,0.2751424573526031,40,4.085142044031459,0.2982442935820789,4.585904474979772,0.5007624309483134,4.5693517351673885,0.17902240954970491,0.4842096911359297,,,72003,0.2,200,500,standard,40,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.4816277778079721,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,7,500,200,0.4,1,200,200,0.46539425845775206,40,4.5693517351673885,0.17902240954970491,4.860396533283116,0.2910447981157276,4.833516367907284,0.12366018380282441,0.2641646327398952,,,72003,0.2,200,500,standard,40,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.2618018228212991,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,3,8,500,200,0.4,1,200,200,0.39986042482328404,40,4.833516367907283,0.12366018380282442,0.2464239937372202,-4.587092374170062,5.103015907346486,0.0894759759883297,0.26949953943920324,0.05041694198735058,0.11531602899776772,72003,0.2,200,500,standard,40,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.2753949401104803,diversity_sampling,50.0,,False,0.1069140730297841,0.39986042482328404,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,1,500,200,0.4,1,200,200,0.373212496663805,40,-0.1289674855901006,0.9348636369406107,0.8504862802146296,0.9794537658047302,0.7577489629931281,0.9841587901639102,0.8867164485832287,0.17496603698236868,0.24818707798840478,72004,0.2,200,500,standard,40,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,0.9162462294225759,diversity_sampling,50.0,,False,0.2756545015126243,0.373212496663805,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,2,500,200,0.4,1,200,200,0.6401443983620607,40,0.7577489629931281,0.9841587901639102,1.3364007194880532,0.5786517564949251,2.116006128514414,0.5398819367125369,1.3582571655212856,0.13930791299208067,0.20202607999090105,72004,0.2,200,500,standard,40,50,10,8,highest_gebv,averaged_one_step_switching_5_draws,1.3053561994387155,diversity_sampling,50.0,,False,0.46878478748548563,0.6401443983620607,150.0,predicted_gebv
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,3,500,200,0.4,1,200,200,0.5661038348960389,40,2.116006128514414,0.5398819367125369,0.8341518430199276,-1.2818542854944863,2.933832865068858,0.31070959835849293,0.8178267365544443,0.19789799800491892,0.2709387929935474,72004,0.2,200,500,standard,40,50,10,8,active_learning_pev,averaged_one_step_switching_5_draws,0.8257938604825347,diversity_sampling,50.0,150.0,True,0.4240138814459827,0.5661038348960389,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,4,500,200,0.4,1,200,200,0.37547009156593864,40,2.933832865068858,0.3107095983584929,3.4010198100796085,0.4671869450107504,3.415296078591419,0.2351460174711783,0.4814632135225607,,,72004,0.2,200,500,standard,40,50,10,8,random_sampling,averaged_one_step_switching_5_draws,0.5054206250728617,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,5,500,200,0.4,1,200,200,0.5074971819969069,40,3.415296078591419,0.2351460174711783,3.7707470767214337,0.3554509981300149,3.7730296870597946,0.21038359774751156,0.35773360846837576,,,72004,0.2,200,500,standard,40,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.3364758749227289,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,6,500,200,0.4,1,200,200,0.33054719651797404,40,3.7730296870597946,0.21038359774751156,4.041150408079116,0.2681207210193217,4.0970444949991975,0.13518490201874506,0.32401480793940296,,,72004,0.2,200,500,standard,40,50,10,8,fixed_sampling,averaged_one_step_switching_5_draws,0.33378555764055584,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,7,500,200,0.4,1,200,200,0.17345480446331143,40,4.0970444949991975,0.13518490201874506,4.291269457248877,0.19422496224967922,4.299192518638501,0.03395632112063937,0.20214802363930318,,,72004,0.2,200,500,standard,40,50,10,8,random_sampling,averaged_one_step_switching_5_draws,0.1963634944137594,diversity_sampling,,,,,,,
h2_0.20_budget_200_pop_500_parents_40_gen_8_loss_standard,averaged_one_step_switching_5_draws,4,8,500,200,0.4,1,200,200,0.20729406207241866,40,4.299192518638501,0.03395632112063937,4.453624046838497,0.1544315281999964,4.491463791024084,0.07323508183008506,0.19227127238558328,,,72004,0.2,200,500,standard,40,50,10,8,diversity_sampling,averaged_one_step_switching_5_draws,0.20217142569036445,diversity_sampling,,,,,,,
