scenario,strategy,replicate,generation,population_size,number_phenotyped,phenotyping_fraction,replications,phenotyping_cost_units,training_population_size,prediction_accuracy,number_of_selected_parents,population_mean_gv_before,population_variance_gv_before,selected_parent_mean_gv,selection_differential,next_generation_mean_gv,next_generation_variance_gv,realized_genetic_gain,selection_seconds,cycle_seconds,run_seed,scenario_heritability,scenario_number_to_phenotype,scenario_number_of_parents,scenario_number_of_generations,initial_batch_size,uncertainty_batch_size,selected_by_uncertainty,initial_model_accuracy,final_model_accuracy,model_score_batch_size,model_score
h2_0.40_budget_200_parents_20,highest_gebv,3,5,1000,200,0.2,1,200,200,0.5685260131215075,20,4.192001442934708,0.1812587628378441,0.5309798836198654,-3.6610215593148423,4.724250496514393,0.0313700234117841,0.5322490535796849,0.07867578999139369,0.1469819399935659,31003,0.4,200,20,8,50.0,,False,0.6183847787699672,0.5685260131215075,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,3,6,1000,200,0.2,1,200,200,0.18268794662377874,20,4.724250496514393,0.0313700234117841,0.004962885984014243,-4.719287610530379,4.726126475365335,0.008580786333036373,0.0018759788509425945,0.04403685001307167,0.1122658149979543,31003,0.4,200,20,8,50.0,,False,0.05542760855182916,0.18268794662377874,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,3,7,1000,200,0.2,1,200,200,-0.1859117138226346,20,4.726126475365335,0.008580786333036373,-0.04440397183726229,-4.770530447202598,4.681722503528073,7.896505557767887e-31,-0.04440397183726219,0.05210388998966664,0.18074788601370528,31003,0.4,200,20,8,50.0,,False,0.1644492326513071,-0.1859117138226346,150.0,predicted_gebv
h2_0.40_budget_200_parents_20,highest_gebv,3,8,1000,200,0.2,1,200,200,0.0,20,4.681722503528073,7.896505557767887e-31,0.0,-4.681722503528073,4.681722503528073,7.896505557767887e-31,0.0,0.03787098699831404,0.11525156701100059,31003,0.4,200,20,8,50.0,,False,0.0,0.0,150.0,predicted_gebv
h2_0.70_budget_200_parents_20,random_sampling,1,1,1000,200,0.2,1,200,200,0.6072929379530592,20,-0.13314627914244168,0.9430240904123077,1.5208788351938314,1.654025114336273,1.5447029728129116,0.600637637928289,1.6778492519553532,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,1,2,1000,200,0.2,1,200,200,0.6126544880479351,20,1.5447029728129116,0.600637637928289,2.591817415856051,1.0471144430431396,2.5496287981802666,0.3311438840624583,1.004925825367355,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,1,3,1000,200,0.2,1,200,200,0.6059886935594272,20,2.5496287981802666,0.3311438840624583,3.23466138366248,0.6850325854822135,3.2304839201800735,0.21739091996510707,0.6808551219998069,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,1,4,1000,200,0.2,1,200,200,0.42913720782685355,20,3.2304839201800735,0.21739091996510707,3.7386293226697935,0.5081454024897201,3.7459122122710613,0.17172531170735422,0.5154282920909878,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,1,5,1000,200,0.2,1,200,200,0.6580681674570616,20,3.7459122122710613,0.17172531170735422,4.452457046517639,0.7065448342465781,4.450225140503109,0.14218455576116712,0.7043129282320479,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,1,6,1000,200,0.2,1,200,200,0.5445937647425082,20,4.450225140503109,0.14218455576116712,4.909387708121593,0.45916256761848384,4.912075346483824,0.09630660051343617,0.46185020598071436,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,1,7,1000,200,0.2,1,200,200,0.4413578171720921,20,4.912075346483824,0.09630660051343617,5.193287920409413,0.28121257392558974,5.221128752190578,0.08801053409838706,0.309053405706754,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,random_sampling,1,8,1000,200,0.2,1,200,200,0.6358602135617558,20,5.221128752190578,0.08801053409838706,5.569328675542869,0.34819992335229166,5.575523151234752,0.016070517937237797,0.3543943990441747,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,1,1,1000,200,0.2,1,200,200,0.6164687221738233,20,-0.13314627914244168,0.9430240904123077,1.1452386562817878,1.2783849354242294,1.145011651193853,0.8083762397886366,1.2781579303362947,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,1,2,1000,200,0.2,1,200,200,0.6779878554674862,20,1.145011651193853,0.8083762397886366,2.6003855126756723,1.4553738614818192,2.583282118491532,0.39697771617122174,1.4382704672976792,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,1,3,1000,200,0.2,1,200,200,0.5715978089985294,20,2.583282118491532,0.39697771617122174,3.2306675011589987,0.6473853826674665,3.2344040220415837,0.45465745149187464,0.6511219035500515,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,1,4,1000,200,0.2,1,200,200,0.6362054354473344,20,3.2344040220415837,0.45465745149187464,4.293985501553145,1.0595814795115612,4.323322248592527,0.28519844212277057,1.0889182265509434,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,1,5,1000,200,0.2,1,200,200,0.5786215416269799,20,4.323322248592527,0.28519844212277057,5.020443953320002,0.6971217047274747,4.998836509211583,0.21871888719203822,0.6755142606190558,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,1,6,1000,200,0.2,1,200,200,0.5379167979121006,20,4.998836509211583,0.21871888719203822,5.589452505108028,0.590615995896445,5.564362602697834,0.22374535869970755,0.5655260934862509,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,1,7,1000,200,0.2,1,200,200,0.6044104575373332,20,5.564362602697834,0.22374535869970755,5.9900104354345975,0.42564783273676365,5.992428145548323,0.24194180663381748,0.42806554285048914,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,fixed_sampling,1,8,1000,200,0.2,1,200,200,0.7500760287149775,20,5.992428145548323,0.24194180663381748,6.4929817857657195,0.5005536402173965,6.4880749569658995,0.058993475675876116,0.4956468114175765,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,1,1,1000,200,0.2,1,200,200,0.6484709763154731,20,-0.13314627914244168,0.9430240904123077,1.2560190607423514,1.389165339884793,1.25119627768301,0.6107854647196498,1.3843425568254515,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,1,2,1000,200,0.2,1,200,200,0.6860990741915262,20,1.25119627768301,0.6107854647196498,2.6196448252207056,1.3684485475376957,2.6789277339536604,0.5174914786848978,1.4277314562706505,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,1,3,1000,200,0.2,1,200,200,0.5243418649809701,20,2.6789277339536604,0.5174914786848978,3.5570915597443276,0.8781638257906672,3.5705658560004983,0.3921183464054062,0.8916381220468379,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,1,4,1000,200,0.2,1,200,200,0.6311001156007048,20,3.5705658560004983,0.3921183464054062,4.501359596104838,0.93079374010434,4.488034500363994,0.27277302519812174,0.9174686443634954,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,1,5,1000,200,0.2,1,200,200,0.6331320845209395,20,4.488034500363994,0.27277302519812174,5.406263998048371,0.9182294976843774,5.408890712461056,0.2627958543157528,0.9208562120970623,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,1,6,1000,200,0.2,1,200,200,0.6152256417040529,20,5.408890712461056,0.2627958543157528,6.056594035405025,0.6477033229439693,6.092412108474789,0.2457880819386106,0.6835213960137327,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,1,7,1000,200,0.2,1,200,200,0.5364219553650666,20,6.092412108474789,0.2457880819386106,6.66746283830959,0.5750507298348015,6.671610938233575,0.08909190820104601,0.579198829758786,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,diversity_sampling,1,8,1000,200,0.2,1,200,200,0.5359329170731834,20,6.671610938233575,0.08909190820104601,7.308989905676613,0.6373789674430386,7.31639264723403,0.0635416169500278,0.6447817090004557,,,32001,0.7,200,20,8,,,,,,,
h2_0.70_budget_200_parents_20,active_learning_pev,1,1,1000,200,0.2,1,200,200,0.5677506050453187,20,-0.13314627914244165,0.9430240904123077,1.983534256067713,2.1166805352101545,1.8171086975987345,0.4427130696075082,1.950254976741176,0.5304835069982801,0.7764392769895494,32001,0.7,200,20,8,50.0,150.0,True,0.40201149435951594,0.5677506050453187,,
h2_0.70_budget_200_parents_20,active_learning_pev,1,2,1000,200,0.2,1,200,200,0.5679782406028444,20,1.8171086975987345,0.4427130696075082,1.0759601726705004,-0.7411485249282341,2.898953657073767,0.5306709748126486,1.0818449594750326,0.43686238399823196,0.5385170240188017,32001,0.7,200,20,8,50.0,150.0,True,0.32840833505251776,0.5679782406028444,,
h2_0.70_budget_200_parents_20,active_learning_pev,1,3,1000,200,0.2,1,200,200,0.5668718108521448,20,2.898953657073767,0.5306709748126486,0.8096677646179241,-2.089285892455843,3.7215881338052594,0.33577058064633375,0.8226344767314924,0.3607890460116323,0.450642534007784,32001,0.7,200,20,8,50.0,150.0,True,0.4060542965883665,0.5668718108521448,,
h2_0.70_budget_200_parents_20,active_learning_pev,1,4,1000,200,0.2,1,200,200,0.6315027425577555,20,3.7215881338052594,0.33577058064633375,1.0584827449767096,-2.6631053888285496,4.772375743857138,0.11006500490487726,1.0507876100518785,0.2904065329930745,0.427619844005676,32001,0.7,200,20,8,50.0,150.0,True,0.39463746495822744,0.6315027425577555,,
h2_0.70_budget_200_parents_20,active_learning_pev,1,5,1000,200,0.2,1,200,200,0.5122526216016154,20,4.772375743857138,0.11006500490487726,0.2980184406142825,-4.474357303242855,5.082024343849575,0.0485546411583554,0.3096485999924372,0.29397638799855486,0.38532403801218607,32001,0.7,200,20,8,50.0,150.0,True,0.2013694260419714,0.5122526216016154,,
h2_0.70_budget_200_parents_20,active_learning_pev,1,6,1000,200,0.2,1,200,200,0.3541337411658542,20,5.082024343849575,0.0485546411583554,0.1372055748733345,-4.944818768976241,5.214275167145515,0.030426910303911175,0.13225082329593985,0.229850082017947,0.3100435799860861,32001,0.7,200,20,8,50.0,150.0,True,0.22247320538879473,0.3541337411658542,,
h2_0.70_budget_200_parents_20,active_learning_pev,1,7,1000,200,0.2,1,200,200,0.3657658405669676,20,5.214275167145515,0.030426910303911175,0.2221963253111839,-4.992078841834331,5.422708239247038,0.02738587460133656,0.2084330721015233,0.2106517780048307,0.29382578399963677,32001,0.7,200,20,8,50.0,150.0,True,0.001710626059889817,0.3657658405669676,,
