strategy,replicate,seed,number_of_generations,total_number_phenotyped,initial_mean_genetic_value,final_mean_genetic_value,total_realized_genetic_gain,mean_gain_per_generation,gain_standard_deviation,gain_per_100_phenotypes,area_under_genetic_gain_curve,mean_prediction_accuracy,final_prediction_accuracy,minimum_prediction_accuracy,maximum_prediction_accuracy,prediction_accuracy_variability,initial_genetic_variance,final_genetic_variance,variance_retention,rate_of_variance_loss,cumulative_phenotyping_cost,mean_selection_seconds,mean_cycle_seconds,mean_initial_model_accuracy,mean_final_model_accuracy,total_cycle_seconds
diversity_sampling,11,30011,8,600,-0.18874134097415937,5.054181652080042,5.242922993054202,0.6553653741317752,0.29473103928066446,0.8738204988423669,22.424888801756236,0.4352567406384935,0.3084137865496839,0.3084137865496839,0.6193434960324692,0.11627853571086515,0.933352028205971,0.14579311759530045,0.15620378291300718,-0.11316304908150572,1200.0,0.10482103124377318,0.058731602744956035,,,0.4698528219596483
diversity_sampling,12,30012,8,600,-0.17448536362579398,3.0993296908492054,3.2738150544749995,0.4092268818093749,0.4274167387474674,0.5456358424125,18.93708238423921,0.29459687064581186,0.062055670730669116,0.062055670730669116,0.5143889162959249,0.16234022966520265,0.9568604164794672,0.11534122769634597,0.12054133049072684,-0.10018916550230868,1200.0,0.07272112312057288,0.0573043888725806,,,0.4584351109806448
diversity_sampling,13,30013,8,600,-0.15535338229933118,5.529029604616849,5.68438298691618,0.7105478733645225,0.38519759763414396,0.94739716448603,27.258980483462956,0.3784268397372699,0.29278938536463694,0.2137812081890099,0.6605672220948787,0.14327733643321555,1.0103786499260579,0.14999486250276198,0.14845410927253758,-0.13139644665228312,1200.0,0.10164427061681636,0.056596948496007826,,,0.4527755879680626
diversity_sampling,14,30014,8,600,-0.13884573382773693,4.090036218293492,4.228881952121229,0.5286102440151537,0.2624889157114836,0.7048136586868716,20.351233239652114,0.41302044240922053,0.4764073767285899,0.20632053278542725,0.55313218939888,0.12308142298724156,0.9743425275332694,0.10762976651051599,0.11046399337920813,-0.10336010953979512,1200.0,0.09053548973315628,0.053998727875296026,,,0.4319898230023682
diversity_sampling,15,30015,8,600,-0.12943105168064822,4.040503230964391,4.169934282645039,0.5212417853306299,0.27730425031925615,0.6949890471075065,19.18421903754715,0.4022218825597943,0.1377244182909545,0.1377244182909545,0.5694943190288986,0.15422308818674477,0.856396189710656,0.06430406474505022,0.07508681789765569,-0.10251892353516322,1200.0,0.08155291600269265,0.05691784136433853,,,0.4553427309147082
diversity_sampling,16,30016,8,600,-0.1440274224000285,5.058301265757409,5.202328688157437,0.6502910860196798,0.4924185418461461,0.8670547813595729,24.594415404291865,0.3452066221883087,0.043986884369503425,0.043986884369503425,0.5390844489587213,0.1694435320067224,0.9381330423894216,0.13603945024204228,0.14501082905634607,-0.10975575005174848,1200.0,0.10171046524192207,0.05698803513223538,,,0.45590428105788305
diversity_sampling,17,30017,8,600,-0.19198031041777358,4.239116467475656,4.431096777893429,0.5538870972366787,0.3853693732057836,0.7385161296489048,22.378295346269525,0.36337873818189126,0.5736918472431438,-0.07330880399435144,0.6174689252940329,0.22141824486483272,0.9743163118235174,0.07022231443443845,0.0720734258292477,-0.09682453307321735,1200.0,0.08515497925691307,0.053514300256210845,,,0.42811440204968676
diversity_sampling,18,30018,8,600,-0.09829088427829709,4.5082826956692506,4.606573579947548,0.5758216974934435,0.40305122873766763,0.7677622633245913,25.07050851754764,0.3660321253950733,0.34813429279891495,0.16393827005195444,0.5047188607627843,0.11621449272998514,0.9515556914287155,0.10093560342741431,0.10607429952509065,-0.11805345131452206,1200.0,0.0949511258804705,0.05691792175639421,,,0.45534337405115366
diversity_sampling,19,30019,8,600,-0.15795672765461724,3.6092050251536567,3.767161752808274,0.47089521910103427,0.3385161378895789,0.6278602921347124,17.79830327323818,0.3481283263999374,0.6567983819104107,0.07530269795974472,0.6567983819104107,0.1888564244426334,0.9503917304797681,0.1550301202174448,0.16312233708008372,-0.09958626135268198,1200.0,0.08985605563066201,0.05626245836901944,,,0.45009966695215553
diversity_sampling,20,30020,8,600,-0.1354434823637269,3.1644599639555975,3.299903446319324,0.4124879307899155,0.32436762617217446,0.5499839077198874,15.996763920217145,0.3614263225795971,0.4887253051326005,0.03797103525805141,0.6009455814821004,0.19449229789536604,0.8854475750003187,0.07714075176561959,0.08712063135481717,-0.10058954776990867,1200.0,0.07755620162788546,0.05325459275627509,,,0.4260367420502007
